"tanggal","stasiun","pm10","pm25","so2","co","o3","no2","max","critical","categori"
"2016-05-25",DKI3 (Jagakarsa),,,21,16,68,5,68,O3,SEDANG
"2016-05-26",DKI3 (Jagakarsa),,,22,22,63,,63,O3,SEDANG
"2016-05-27",DKI3 (Jagakarsa),,,21,28,66,2,66,O3,SEDANG
"2016-05-28",DKI3 (Jagakarsa),,,23,42,79,8,79,O3,SEDANG
"2016-05-29",DKI3 (Jagakarsa),53,,22,15,59,,59,O3,SEDANG
"2016-05-30",DKI3 (Jagakarsa),,,23,23,67,3,67,O3,SEDANG
"2016-05-31",DKI3 (Jagakarsa),60,,22,17,78,3,78,O3,SEDANG
"2016-11-01",DKI3 (Jagakarsa),51,,26,11,59,6,59,O3,SEDANG
"2016-11-02",DKI3 (Jagakarsa),49,,26,15,29,3,49,PM10,BAIK
"2016-11-03",DKI3 (Jagakarsa),48,,27,12,56,7,56,O3,SEDANG
"2016-11-04",DKI3 (Jagakarsa),64,,28,15,120,8,120,O3,TIDAK SEHAT
"2016-11-05",DKI3 (Jagakarsa),66,,30,13,122,13,122,O3,TIDAK SEHAT
"2016-11-06",DKI3 (Jagakarsa),90,,30,26,152,12,152,O3,TIDAK SEHAT
"2016-11-07",DKI3 (Jagakarsa),60,,28,12,128,7,128,O3,TIDAK SEHAT
"2016-11-11",DKI3 (Jagakarsa),57,,27,11,73,6,73,O3,SEDANG
"2016-11-11",DKI3 (Jagakarsa),49,,27,12,72,11,72,O3,SEDANG
"2016-11-10",DKI3 (Jagakarsa),,,,,,,,,TIDAK ADA DATA
"2016-11-11",DKI3 (Jagakarsa),49,,29,14,73,9,73,O3,SEDANG
"2016-11-12",DKI3 (Jagakarsa),41,,29,15,79,15,79,O3,SEDANG
"2016-11-13",DKI3 (Jagakarsa),38,,27,11,63,6,63,O3,SEDANG
"2016-11-14",DKI3 (Jagakarsa),39,,28,10,120,8,120,O3,TIDAK SEHAT
"2016-11-15",DKI3 (Jagakarsa),51,,27,18,58,6,58,O3,SEDANG
"2016-11-16",DKI3 (Jagakarsa),42,,28,20,139,8,139,O3,TIDAK SEHAT
"2016-11-17",DKI3 (Jagakarsa),47,,29,11,106,10,106,O3,TIDAK SEHAT
"2016-11-18",DKI3 (Jagakarsa),59,,28,15,65,10,65,O3,SEDANG
"2016-11-19",DKI3 (Jagakarsa),,,,,,,,,TIDAK ADA DATA
"2016-11-20",DKI3 (Jagakarsa),,,,,,,,,TIDAK ADA DATA
"2016-11-21",DKI3 (Jagakarsa),,,,,,,,,TIDAK ADA DATA
"2016-11-22",DKI3 (Jagakarsa),54,,29,14,105,6,105,O3,TIDAK SEHAT
"2016-11-23",DKI3 (Jagakarsa),54,,29,11,83,9,83,O3,SEDANG
"2016-11-24",DKI3 (Jagakarsa),59,,28,18,73,13,73,O3,SEDANG
"2016-11-25",DKI3 (Jagakarsa),51,,28,11,34,5,51,PM10,SEDANG
"2016-11-26",DKI3 (Jagakarsa),63,,34,15,86,10,86,O3,SEDANG
"2016-11-27",DKI3 (Jagakarsa),73,,29,21,87,12,87,O3,SEDANG
"2016-11-28",DKI3 (Jagakarsa),64,,28,26,42,13,64,PM10,SEDANG
"2016-11-29",DKI3 (Jagakarsa),33,,28,11,54,6,54,O3,SEDANG
"2016-11-30",DKI3 (Jagakarsa),66,,33,13,60,9,66,PM10,SEDANG
"2016-10-01",DKI3 (Jagakarsa),51,,26,18,49,7,51,PM10,SEDANG
"2016-10-02",DKI3 (Jagakarsa),54,,25,10,40,4,54,PM10,SEDANG
"2016-10-03",DKI3 (Jagakarsa),32,,25,9,81,5,81,O3,SEDANG
"2016-10-04",DKI3 (Jagakarsa),24,,26,15,117,22,117,O3,TIDAK SEHAT
"2016-10-05",DKI3 (Jagakarsa),50,,26,17,88,6,88,O3,SEDANG
"2016-10-06",DKI3 (Jagakarsa),34,,27,11,100,8,100,O3,SEDANG
"2016-10-07",DKI3 (Jagakarsa),42,,26,7,110,4,110,O3,TIDAK SEHAT
"2016-10-10",DKI3 (Jagakarsa),55,,25,12,63,6,63,O3,SEDANG
"2016-10-09",DKI3 (Jagakarsa),45,,26,15,80,7,80,O3,SEDANG
"2016-10-10",DKI3 (Jagakarsa),46,,26,16,79,12,79,O3,SEDANG
"2016-10-11",DKI3 (Jagakarsa),47,,26,21,65,12,65,O3,SEDANG
"2016-10-12",DKI3 (Jagakarsa),69,,27,26,54,13,69,PM10,SEDANG
"2016-10-13",DKI3 (Jagakarsa),70,,28,22,69,10,70,PM10,SEDANG
"2016-10-14",DKI3 (Jagakarsa),55,,26,44,26,9,55,PM10,SEDANG
"2016-10-15",DKI3 (Jagakarsa),36,,28,13,62,9,62,O3,SEDANG
"2016-10-16",DKI3 (Jagakarsa),52,,27,14,60,9,60,O3,SEDANG
"2016-10-17",DKI3 (Jagakarsa),54,,27,13,122,6,122,O3,TIDAK SEHAT
"2016-10-18",DKI3 (Jagakarsa),63,,29,11,96,8,96,O3,SEDANG
"2016-10-19",DKI3 (Jagakarsa),54,,27,9,80,7,80,O3,SEDANG
"2016-10-20",DKI3 (Jagakarsa),58,,28,10,92,10,92,O3,SEDANG
"2016-10-21",DKI3 (Jagakarsa),65,,,,,,65,PM10,SEDANG
"2016-10-22",DKI3 (Jagakarsa),63,,27,16,72,12,72,O3,SEDANG
"2016-10-23",DKI3 (Jagakarsa),36,,25,8,57,6,57,O3,SEDANG
"2016-10-24",DKI3 (Jagakarsa),39,,27,20,70,9,70,O3,SEDANG
"2016-10-25",DKI3 (Jagakarsa),56,,26,26,100,11,100,O3,SEDANG
"2016-10-26",DKI3 (Jagakarsa),51,,28,12,133,10,133,O3,TIDAK SEHAT
"2016-10-27",DKI3 (Jagakarsa),56,,28,13,133,8,133,O3,TIDAK SEHAT
"2016-10-28",DKI3 (Jagakarsa),51,,26,21,72,8,72,O3,SEDANG
"2016-10-29",DKI3 (Jagakarsa),51,,27,25,55,13,55,O3,SEDANG
"2016-10-30",DKI3 (Jagakarsa),42,,27,19,98,7,98,O3,SEDANG
"2016-10-31",DKI3 (Jagakarsa),46,,27,15,76,9,76,O3,SEDANG
"2016-08-01",DKI3 (Jagakarsa),55,,25,14,85,3,85,O3,SEDANG
"2016-08-02",DKI3 (Jagakarsa),55,,24,21,141,6,141,O3,TIDAK SEHAT
"2016-08-03",DKI3 (Jagakarsa),60,,25,30,92,5,92,O3,SEDANG
"2016-08-04",DKI3 (Jagakarsa),60,,24,16,53,3,60,PM10,SEDANG
"2016-08-05",DKI3 (Jagakarsa),62,,26,17,22,6,62,PM10,SEDANG
"2016-08-06",DKI3 (Jagakarsa),65,,27,27,42,7,65,PM10,SEDANG
"2016-08-07",DKI3 (Jagakarsa),61,,24,15,36,,61,PM10,SEDANG
"2016-08-08",DKI3 (Jagakarsa),55,,25,15,37,4,55,PM10,SEDANG
"2016-08-09",DKI3 (Jagakarsa),60,,25,18,38,4,60,PM10,SEDANG
"2016-08-10",DKI3 (Jagakarsa),68,,26,30,23,8,68,PM10,SEDANG
"2016-08-11",DKI3 (Jagakarsa),55,,26,14,24,2,55,PM10,SEDANG
"2016-08-12",DKI3 (Jagakarsa),53,,25,11,25,,53,PM10,SEDANG
"2016-08-13",DKI3 (Jagakarsa),62,,27,19,29,5,62,PM10,SEDANG
"2016-08-14",DKI3 (Jagakarsa),55,,26,14,36,7,55,PM10,SEDANG
"2016-08-15",DKI3 (Jagakarsa),38,,25,10,23,,38,PM10,BAIK
"2016-08-16",DKI3 (Jagakarsa),57,,28,18,22,5,57,PM10,SEDANG
"2016-08-17",DKI3 (Jagakarsa),65,,27,12,31,4,65,PM10,SEDANG
"2016-08-18",DKI3 (Jagakarsa),58,,28,11,30,,58,PM10,SEDANG
"2016-08-19",DKI3 (Jagakarsa),52,,26,14,43,5,52,PM10,SEDANG
"2016-08-20",DKI3 (Jagakarsa),54,,25,15,45,4,54,PM10,SEDANG
"2016-08-21",DKI3 (Jagakarsa),46,,26,11,27,,46,PM10,BAIK
"2016-08-22",DKI3 (Jagakarsa),43,,29,21,22,2,43,PM10,BAIK
"2016-08-23",DKI3 (Jagakarsa),44,,25,13,23,,44,PM10,BAIK
"2016-08-24",DKI3 (Jagakarsa),56,,25,12,18,,56,PM10,SEDANG
"2016-08-25",DKI3 (Jagakarsa),41,,25,20,15,,41,PM10,BAIK
"2016-08-26",DKI3 (Jagakarsa),40,,25,11,15,,40,PM10,BAIK
"2016-08-27",DKI3 (Jagakarsa),55,,27,15,25,8,55,PM10,SEDANG
"2016-08-28",DKI3 (Jagakarsa),61,,27,15,58,,61,PM10,SEDANG
"2016-08-29",DKI3 (Jagakarsa),54,,26,13,96,9,96,O3,SEDANG
"2016-08-30",DKI3 (Jagakarsa),51,,26,19,58,8,58,O3,SEDANG
"2017-08-01",DKI3 (Jagakarsa),45,,12,3,75,6,75,O3,SEDANG
"2017-08-02",DKI3 (Jagakarsa),49,,12,4,94,6,94,O3,SEDANG
"2017-08-03",DKI3 (Jagakarsa),50,,13,3,79,8,79,O3,SEDANG
"2017-08-04",DKI3 (Jagakarsa),55,,12,3,104,6,104,O3,TIDAK SEHAT
"2017-08-05",DKI3 (Jagakarsa),69,,12,5,94,14,94,O3,SEDANG
"2017-08-06",DKI3 (Jagakarsa),66,,12,2,116,9,116,O3,TIDAK SEHAT
"2017-08-07",DKI3 (Jagakarsa),84,,12,3,94,9,94,O3,SEDANG
"2017-08-08",DKI3 (Jagakarsa),69,,13,,133,9,133,O3,TIDAK SEHAT
"2017-08-09",DKI3 (Jagakarsa),59,,12,,88,6,88,O3,SEDANG
"2017-08-10",DKI3 (Jagakarsa),49,,12,7,107,10,107,O3,TIDAK SEHAT
"2017-08-11",DKI3 (Jagakarsa),57,,12,23,128,11,128,O3,TIDAK SEHAT
"2017-08-12",DKI3 (Jagakarsa),72,,13,27,97,14,97,O3,SEDANG
"2017-08-13",DKI3 (Jagakarsa),62,,12,14,101,5,101,O3,TIDAK SEHAT
"2017-08-14",DKI3 (Jagakarsa),68,,12,17,104,5,104,O3,TIDAK SEHAT
"2017-08-15",DKI3 (Jagakarsa),68,,12,21,120,11,120,O3,TIDAK SEHAT
"2017-08-16",DKI3 (Jagakarsa),59,,13,15,134,10,134,O3,TIDAK SEHAT
"2017-08-17",DKI3 (Jagakarsa),53,,13,12,125,11,125,O3,TIDAK SEHAT
"2017-08-18",DKI3 (Jagakarsa),61,,13,12,129,6,129,O3,TIDAK SEHAT
"2017-08-19",DKI3 (Jagakarsa),56,,13,10,81,4,81,O3,SEDANG
"2017-08-20",DKI3 (Jagakarsa),53,,13,10,79,4,79,O3,SEDANG
"2017-08-21",DKI3 (Jagakarsa),58,,13,12,90,5,90,O3,SEDANG
"2017-08-22",DKI3 (Jagakarsa),62,,13,20,137,10,137,O3,TIDAK SEHAT
"2017-08-23",DKI3 (Jagakarsa),74,,14,17,99,8,99,O3,SEDANG
"2017-08-24",DKI3 (Jagakarsa),57,,13,10,71,5,71,O3,SEDANG
"2017-08-25",DKI3 (Jagakarsa),51,,13,10,81,5,81,O3,SEDANG
"2017-08-26",DKI3 (Jagakarsa),63,,14,15,71,8,71,O3,SEDANG
"2017-08-27",DKI3 (Jagakarsa),62,,14,12,64,7,64,O3,SEDANG
"2017-08-28",DKI3 (Jagakarsa),60,,13,14,55,6,60,PM10,SEDANG
"2017-08-29",DKI3 (Jagakarsa),59,,13,14,154,5,154,O3,TIDAK SEHAT
"2017-08-30",DKI3 (Jagakarsa),52,,13,13,85,12,85,O3,SEDANG
"2017-08-31",DKI3 (Jagakarsa),58,,14,14,82,5,82,O3,SEDANG
"2017-04-01",DKI3 (Jagakarsa),44,,43,9,59,4,59,O3,SEDANG
"2017-04-02",DKI3 (Jagakarsa),34,,39,12,67,7,67,O3,SEDANG
"2017-04-03",DKI3 (Jagakarsa),37,,41,15,45,7,45,O3,BAIK
"2017-04-04",DKI3 (Jagakarsa),,,,,,,,,TIDAK ADA DATA
"2017-04-05",DKI3 (Jagakarsa),48,,33,16,35,7,48,PM10,BAIK
"2017-04-06",DKI3 (Jagakarsa),16,,33,4,28,2,33,SO2,BAIK
"2017-04-07",DKI3 (Jagakarsa),24,,33,4,33,2,33,SO2,BAIK
"2017-04-08",DKI3 (Jagakarsa),16,,32,3,25,,32,SO2,BAIK
"2017-04-09",DKI3 (Jagakarsa),23,,33,6,31,3,33,SO2,BAIK
"2017-04-10",DKI3 (Jagakarsa),37,,35,16,45,10,45,O3,BAIK
"2017-04-11",DKI3 (Jagakarsa),31,,36,16,102,9,102,O3,TIDAK SEHAT
"2017-04-12",DKI3 (Jagakarsa),21,,34,9,110,11,110,O3,TIDAK SEHAT
"2017-04-13",DKI3 (Jagakarsa),21,,34,9,108,12,108,O3,TIDAK SEHAT
"2017-04-14",DKI3 (Jagakarsa),31,,34,15,81,8,81,O3,SEDANG
"2017-04-15",DKI3 (Jagakarsa),34,,34,12,82,7,82,O3,SEDANG
"2017-04-16",DKI3 (Jagakarsa),46,,34,17,91,6,91,O3,SEDANG
"2017-04-17",DKI3 (Jagakarsa),33,,38,11,92,7,92,O3,SEDANG
"2017-04-18",DKI3 (Jagakarsa),55,,35,15,91,9,91,O3,SEDANG
"2017-04-19",DKI3 (Jagakarsa),58,,38,14,113,6,113,O3,TIDAK SEHAT
"2017-04-20",DKI3 (Jagakarsa),28,,36,14,97,8,97,O3,SEDANG
"2017-04-21",DKI3 (Jagakarsa),57,,36,13,82,6,82,O3,SEDANG
"2017-04-22",DKI3 (Jagakarsa),61,,34,10,88,10,88,O3,SEDANG
"2017-04-23",DKI3 (Jagakarsa),41,,35,17,123,6,123,O3,TIDAK SEHAT
"2017-04-24",DKI3 (Jagakarsa),46,,36,8,95,12,95,O3,SEDANG
"2017-04-25",DKI3 (Jagakarsa),68,,35,18,82,8,82,O3,SEDANG
"2017-04-26",DKI3 (Jagakarsa),44,,34,9,51,7,51,O3,SEDANG
"2017-04-27",DKI3 (Jagakarsa),49,,34,15,65,5,65,O3,SEDANG
"2017-04-28",DKI3 (Jagakarsa),47,,35,8,58,6,58,O3,SEDANG
"2017-04-29",DKI3 (Jagakarsa),39,,35,10,34,5,39,PM10,BAIK
"2017-04-30",DKI3 (Jagakarsa),32,,35,7,76,4,76,O3,SEDANG
"2017-12-01",DKI3 (Jagakarsa),,,13,7,33,,33,O3,BAIK
"2017-12-02",DKI3 (Jagakarsa),6,,13,19,32,4,32,O3,BAIK
"2017-12-03",DKI3 (Jagakarsa),6,,,12,43,3,43,O3,BAIK
"2017-12-04",DKI3 (Jagakarsa),3,,,8,43,2,43,O3,BAIK
"2017-12-05",DKI3 (Jagakarsa),19,,,13,44,4,44,O3,BAIK
"2017-12-06",DKI3 (Jagakarsa),12,,,12,61,3,61,O3,SEDANG
"2017-12-07",DKI3 (Jagakarsa),16,,14,13,77,5,77,O3,SEDANG
"2017-12-08",DKI3 (Jagakarsa),10,,14,8,77,3,77,O3,SEDANG
"2017-12-09",DKI3 (Jagakarsa),9,,15,7,73,4,73,O3,SEDANG
"2017-12-10",DKI3 (Jagakarsa),,,14,7,38,2,38,O3,BAIK
"2017-12-11",DKI3 (Jagakarsa),9,,14,9,35,2,35,O3,BAIK
"2017-12-12",DKI3 (Jagakarsa),5,,14,15,46,3,46,O3,BAIK
"2017-12-13",DKI3 (Jagakarsa),7,,14,12,34,4,34,O3,BAIK
"2017-12-14",DKI3 (Jagakarsa),25,,14,13,59,3,59,O3,SEDANG
"2017-12-15",DKI3 (Jagakarsa),10,,14,11,47,3,47,O3,BAIK
"2017-12-16",DKI3 (Jagakarsa),40,,14,20,50,6,50,O3,BAIK
"2017-12-17",DKI3 (Jagakarsa),7,,14,14,45,3,45,O3,BAIK
"2017-12-18",DKI3 (Jagakarsa),10,,15,8,41,2,41,O3,BAIK
"2017-12-19",DKI3 (Jagakarsa),,,15,13,45,7,45,O3,BAIK
"2017-12-20",DKI3 (Jagakarsa),8,,14,19,50,10,50,O3,BAIK
"2017-12-21",DKI3 (Jagakarsa),,,14,25,53,3,53,O3,SEDANG
"2017-12-22",DKI3 (Jagakarsa),,,14,13,52,3,52,O3,SEDANG
"2017-12-23",DKI3 (Jagakarsa),,,14,10,46,3,46,O3,BAIK
"2017-12-24",DKI3 (Jagakarsa),,,14,10,41,3,41,O3,BAIK
"2017-12-25",DKI3 (Jagakarsa),17,,15,12,31,3,31,O3,BAIK
"2017-12-26",DKI3 (Jagakarsa),13,,14,9,40,2,40,O3,BAIK
"2017-12-27",DKI3 (Jagakarsa),18,,16,9,43,3,43,O3,BAIK
"2017-12-28",DKI3 (Jagakarsa),31,,15,11,39,3,39,O3,BAIK
"2017-12-29",DKI3 (Jagakarsa),36,,20,22,84,8,84,O3,SEDANG
"2017-12-30",DKI3 (Jagakarsa),52,,19,21,81,7,81,O3,SEDANG
"2017-12-31",DKI3 (Jagakarsa),25,,17,22,37,6,37,O3,BAIK
"2017-02-01",DKI3 (Jagakarsa),26,,32,9,44,4,44,O3,BAIK
"2017-02-02",DKI3 (Jagakarsa),24,,31,8,37,4,37,O3,BAIK
"2017-02-03",DKI3 (Jagakarsa),39,,30,12,30,7,39,PM10,BAIK
"2017-02-04",DKI3 (Jagakarsa),14,,30,3,24,,30,SO2,BAIK
"2017-02-05",DKI3 (Jagakarsa),,,,,,,,,TIDAK ADA DATA
"2017-02-06",DKI3 (Jagakarsa),,,,,,,,,TIDAK ADA DATA
"2017-02-07",DKI3 (Jagakarsa),,,,,,,,,TIDAK ADA DATA
"2017-02-08",DKI3 (Jagakarsa),26,,31,4,33,,33,O3,BAIK
"2017-02-09",DKI3 (Jagakarsa),23,,31,6,28,3,31,SO2,BAIK
"2017-02-10",DKI3 (Jagakarsa),16,,31,5,40,3,40,O3,BAIK
"2017-02-11",DKI3 (Jagakarsa),27,,31,8,45,4,45,O3,BAIK
"2017-02-12",DKI3 (Jagakarsa),34,,30,13,43,7,43,O3,BAIK
"2017-02-13",DKI3 (Jagakarsa),37,,31,10,56,7,56,O3,SEDANG
"2017-02-14",DKI3 (Jagakarsa),34,,32,19,58,8,58,O3,SEDANG
"2017-02-15",DKI3 (Jagakarsa),23,,32,5,51,6,51,O3,SEDANG
"2017-02-16",DKI3 (Jagakarsa),25,,31,7,55,6,55,O3,SEDANG
"2017-02-17",DKI3 (Jagakarsa),,,,,,,,,TIDAK ADA DATA
"2017-02-18",DKI3 (Jagakarsa),,,,,,,,,TIDAK ADA DATA
"2017-02-19",DKI3 (Jagakarsa),71,,31,23,47,10,71,PM10,SEDANG
"2017-02-20",DKI3 (Jagakarsa),60,,31,20,36,8,60,PM10,SEDANG
"2017-02-21",DKI3 (Jagakarsa),45,,31,34,45,10,45,PM10,BAIK
"2017-02-22",DKI3 (Jagakarsa),56,,34,20,76,8,76,O3,SEDANG
"2017-02-23",DKI3 (Jagakarsa),43,,32,13,112,9,112,O3,TIDAK SEHAT
"2017-02-24",DKI3 (Jagakarsa),41,,31,15,106,7,106,O3,TIDAK SEHAT
"2017-02-25",DKI3 (Jagakarsa),48,,31,9,69,5,69,O3,SEDANG
"2017-02-26",DKI3 (Jagakarsa),39,,31,14,123,11,123,O3,TIDAK SEHAT
"2017-02-27",DKI3 (Jagakarsa),32,,31,9,81,4,81,O3,SEDANG
"2017-02-28",DKI3 (Jagakarsa),55,,31,22,98,11,98,O3,SEDANG
"2017-01-01",DKI3 (Jagakarsa),73,,31,19,33,5,73,PM10,SEDANG
"2017-01-02",DKI3 (Jagakarsa),39,,29,4,33,3,39,PM10,BAIK
"2017-01-03",DKI3 (Jagakarsa),51,,30,7,36,3,51,PM10,SEDANG
"2017-01-04",DKI3 (Jagakarsa),45,,33,7,63,7,63,O3,SEDANG
"2017-01-05",DKI3 (Jagakarsa),54,,30,16,68,9,68,O3,SEDANG
"2017-01-06",DKI3 (Jagakarsa),34,,30,9,65,8,65,O3,SEDANG
"2017-01-07",DKI3 (Jagakarsa),48,,31,5,62,4,62,O3,SEDANG
"2017-01-08",DKI3 (Jagakarsa),37,,31,10,52,5,52,O3,SEDANG
"2017-01-09",DKI3 (Jagakarsa),30,,31,6,68,4,68,O3,SEDANG
"2017-01-10",DKI3 (Jagakarsa),54,,32,21,66,9,66,O3,SEDANG
"2017-01-11",DKI3 (Jagakarsa),40,,30,13,54,9,54,O3,SEDANG
"2017-01-12",DKI3 (Jagakarsa),22,,30,7,32,3,32,O3,BAIK
"2017-01-13",DKI3 (Jagakarsa),22,,29,3,29,1,29,SO2,BAIK
"2017-01-14",DKI3 (Jagakarsa),23,,29,4,29,1,29,SO2,BAIK
"2017-01-15",DKI3 (Jagakarsa),,,,12,,,12,CO,BAIK
"2017-01-16",DKI3 (Jagakarsa),,,,,,,,,TIDAK ADA DATA
"2017-01-17",DKI3 (Jagakarsa),15,,29,4,31,2,31,O3,BAIK
"2017-01-18",DKI3 (Jagakarsa),26,,29,7,30,4,30,O3,BAIK
"2017-01-19",DKI3 (Jagakarsa),24,,29,4,29,,29,SO2,BAIK
"2017-01-20",DKI3 (Jagakarsa),27,,30,5,30,4,30,SO2,BAIK
"2017-01-21",DKI3 (Jagakarsa),47,,32,10,55,4,55,O3,SEDANG
"2017-01-22",DKI3 (Jagakarsa),54,,32,10,50,5,54,PM10,SEDANG
"2017-01-23",DKI3 (Jagakarsa),45,,33,6,48,4,48,O3,BAIK
"2017-01-24",DKI3 (Jagakarsa),,,,5,,,5,CO,BAIK
"2017-01-25",DKI3 (Jagakarsa),30,,30,,29,,30,PM10,BAIK
"2017-01-26",DKI3 (Jagakarsa),39,,32,7,53,3,53,O3,SEDANG
"2017-01-27",DKI3 (Jagakarsa),57,,33,13,60,8,60,O3,SEDANG
"2017-01-28",DKI3 (Jagakarsa),41,,31,10,44,4,44,O3,BAIK
"2017-01-29",DKI3 (Jagakarsa),27,,30,9,32,5,32,O3,BAIK
"2017-01-30",DKI3 (Jagakarsa),30,,31,14,54,2,54,O3,SEDANG
"2017-01-31",DKI3 (Jagakarsa),32,,31,8,41,4,41,O3,BAIK
"2017-07-01",DKI3 (Jagakarsa),35,,11,8,69,4,69,O3,SEDANG
"2017-07-02",DKI3 (Jagakarsa),57,,11,3,62,5,62,O3,SEDANG
"2017-07-03",DKI3 (Jagakarsa),46,,12,3,60,4,60,O3,SEDANG
"2017-07-04",DKI3 (Jagakarsa),51,,12,3,85,6,85,O3,SEDANG
"2017-07-05",DKI3 (Jagakarsa),59,,11,3,84,6,84,O3,SEDANG
"2017-07-06",DKI3 (Jagakarsa),55,,11,5,93,6,93,O3,SEDANG
"2017-07-07",DKI3 (Jagakarsa),118,,12,10,93,11,118,PM10,TIDAK SEHAT
"2017-07-08",DKI3 (Jagakarsa),98,,12,8,92,9,98,PM10,SEDANG
"2017-07-09",DKI3 (Jagakarsa),59,,11,2,65,7,65,O3,SEDANG
"2017-07-10",DKI3 (Jagakarsa),48,,11,,68,6,68,O3,SEDANG
"2017-07-11",DKI3 (Jagakarsa),40,,12,2,74,5,74,O3,SEDANG
"2017-07-12",DKI3 (Jagakarsa),43,,11,3,87,6,87,O3,SEDANG
"2017-07-13",DKI3 (Jagakarsa),51,,12,3,123,5,123,O3,TIDAK SEHAT
"2017-07-14",DKI3 (Jagakarsa),62,,12,4,143,7,143,O3,TIDAK SEHAT
"2017-07-15",DKI3 (Jagakarsa),71,,12,11,72,10,72,O3,SEDANG
"2017-07-16",DKI3 (Jagakarsa),67,,12,10,94,8,94,O3,SEDANG
"2017-07-17",DKI3 (Jagakarsa),56,,12,4,97,9,97,O3,SEDANG
"2017-07-18",DKI3 (Jagakarsa),65,,12,14,114,13,114,O3,TIDAK SEHAT
"2017-07-19",DKI3 (Jagakarsa),78,,12,5,111,10,111,O3,TIDAK SEHAT
"2017-07-20",DKI3 (Jagakarsa),68,,12,4,122,15,122,O3,TIDAK SEHAT
"2017-07-21",DKI3 (Jagakarsa),54,,12,3,97,10,97,O3,SEDANG
"2017-07-22",DKI3 (Jagakarsa),54,,12,4,155,8,155,O3,TIDAK SEHAT
"2017-07-23",DKI3 (Jagakarsa),54,,12,,91,6,91,O3,SEDANG
"2017-07-24",DKI3 (Jagakarsa),57,,12,,91,7,91,O3,SEDANG
"2017-07-25",DKI3 (Jagakarsa),56,,12,,108,8,108,O3,TIDAK SEHAT
"2017-07-26",DKI3 (Jagakarsa),57,,12,4,94,8,94,O3,SEDANG
"2017-07-27",DKI3 (Jagakarsa),52,,12,4,96,7,96,O3,SEDANG
"2017-07-28",DKI3 (Jagakarsa),48,,12,2,94,8,94,O3,SEDANG
"2017-07-29",DKI3 (Jagakarsa),33,,12,2,71,3,71,O3,SEDANG
"2017-07-30",DKI3 (Jagakarsa),36,,12,1,83,5,83,O3,SEDANG
"2017-07-31",DKI3 (Jagakarsa),53,,12,,91,7,91,O3,SEDANG
"2017-06-01",DKI3 (Jagakarsa),21,,34,4,37,3,37,O3,BAIK
"2017-06-02",DKI3 (Jagakarsa),46,,35,11,79,7,79,O3,SEDANG
"2017-06-03",DKI3 (Jagakarsa),72,,37,14,105,7,105,O3,TIDAK SEHAT
"2017-06-04",DKI3 (Jagakarsa),65,,36,13,95,7,95,O3,SEDANG
"2017-06-05",DKI3 (Jagakarsa),57,,35,9,98,7,98,O3,SEDANG
"2017-06-06",DKI3 (Jagakarsa),49,,36,6,84,6,84,O3,SEDANG
"2017-06-07",DKI3 (Jagakarsa),54,,38,6,95,8,95,O3,SEDANG
"2017-06-08",DKI3 (Jagakarsa),57,,39,9,59,7,59,O3,SEDANG
"2017-06-09",DKI3 (Jagakarsa),58,,39,8,75,7,75,O3,SEDANG
"2017-06-10",DKI3 (Jagakarsa),58,,37,8,86,6,86,O3,SEDANG
"2017-06-11",DKI3 (Jagakarsa),104,,35,15,62,9,104,PM10,TIDAK SEHAT
"2017-06-12",DKI3 (Jagakarsa),57,,35,8,79,7,79,O3,SEDANG
"2017-06-13",DKI3 (Jagakarsa),77,,36,13,67,7,77,PM10,SEDANG
"2017-06-14",DKI3 (Jagakarsa),55,,35,8,96,7,96,O3,SEDANG
"2017-06-15",DKI3 (Jagakarsa),64,,36,9,72,7,72,O3,SEDANG
"2017-06-16",DKI3 (Jagakarsa),61,,35,16,46,6,61,PM10,SEDANG
"2017-06-17",DKI3 (Jagakarsa),61,,,7,85,6,85,O3,SEDANG
"2017-06-18",DKI3 (Jagakarsa),51,,,6,73,4,73,O3,SEDANG
"2017-06-19",DKI3 (Jagakarsa),40,,,4,69,4,69,O3,SEDANG
"2017-06-20",DKI3 (Jagakarsa),57,,,7,94,14,94,O3,SEDANG
"2017-06-21",DKI3 (Jagakarsa),73,,,15,83,8,83,O3,SEDANG
"2017-06-22",DKI3 (Jagakarsa),82,,,18,71,10,82,PM10,SEDANG
"2017-06-23",DKI3 (Jagakarsa),84,,12,8,70,8,84,PM10,SEDANG
"2017-06-24",DKI3 (Jagakarsa),58,,12,4,48,5,58,PM10,SEDANG
"2017-06-25",DKI3 (Jagakarsa),61,,12,13,49,5,61,PM10,SEDANG
"2017-06-26",DKI3 (Jagakarsa),23,,11,2,43,3,43,O3,BAIK
"2017-06-27",DKI3 (Jagakarsa),18,,11,2,51,4,51,O3,SEDANG
"2017-06-28",DKI3 (Jagakarsa),37,,11,12,68,7,68,O3,SEDANG
"2017-06-29",DKI3 (Jagakarsa),30,,11,6,73,5,73,O3,SEDANG
"2017-06-30",DKI3 (Jagakarsa),22,,11,2,49,6,49,O3,BAIK
"2017-03-01",DKI3 (Jagakarsa),58,,32,16,83,8,83,O3,SEDANG
"2017-03-02",DKI3 (Jagakarsa),49,,35,24,75,6,75,O3,SEDANG
"2017-03-03",DKI3 (Jagakarsa),51,,31,20,66,8,66,O3,SEDANG
