"tanggal","stasiun","pm10","pm25","so2","co","o3","no2","max","critical","categori"
"2016-01-25",DKI5 (Kebon Jeruk) Jakarta Barat,6,,11,,35,11,35,O3,BAIK
"2016-01-26",DKI5 (Kebon Jeruk) Jakarta Barat,13,,11,,40,9,40,O3,BAIK
"2016-01-27",DKI5 (Kebon Jeruk) Jakarta Barat,35,,11,,36,9,36,O3,BAIK
"2016-01-28",DKI5 (Kebon Jeruk) Jakarta Barat,48,,11,,66,15,66,O3,SEDANG
"2016-01-29",DKI5 (Kebon Jeruk) Jakarta Barat,,,,,,,,,TIDAK ADA DATA
"2016-01-30",DKI5 (Kebon Jeruk) Jakarta Barat,,,,,,,,,TIDAK ADA DATA
"2016-01-31",DKI5 (Kebon Jeruk) Jakarta Barat,,,,,,,,,TIDAK ADA DATA
"2016-07-01",DKI5 (Kebon Jeruk) Jakarta Barat,59,,8,68,104,6,104,O3,TIDAK SEHAT
"2016-07-02",DKI5 (Kebon Jeruk) Jakarta Barat,75,,10,67,96,6,96,O3,SEDANG
"2016-07-03",DKI5 (Kebon Jeruk) Jakarta Barat,56,,8,48,53,3,56,PM10,SEDANG
"2016-07-04",DKI5 (Kebon Jeruk) Jakarta Barat,35,,8,49,46,7,49,CO,BAIK
"2016-07-05",DKI5 (Kebon Jeruk) Jakarta Barat,53,,8,43,53,5,53,PM10,SEDANG
"2016-07-06",DKI5 (Kebon Jeruk) Jakarta Barat,54,,8,65,51,9,65,CO,SEDANG
"2016-07-07",DKI5 (Kebon Jeruk) Jakarta Barat,43,,9,32,61,10,61,O3,SEDANG
"2016-07-08",DKI5 (Kebon Jeruk) Jakarta Barat,35,,9,31,65,13,65,O3,SEDANG
"2016-07-09",DKI5 (Kebon Jeruk) Jakarta Barat,56,,8,40,73,12,73,O3,SEDANG
"2016-07-10",DKI5 (Kebon Jeruk) Jakarta Barat,61,,9,42,68,12,68,O3,SEDANG
"2016-07-11",DKI5 (Kebon Jeruk) Jakarta Barat,64,,9,45,52,11,64,PM10,SEDANG
"2016-07-12",DKI5 (Kebon Jeruk) Jakarta Barat,42,,8,34,70,6,70,O3,SEDANG
"2016-07-13",DKI5 (Kebon Jeruk) Jakarta Barat,62,,8,56,90,10,90,O3,SEDANG
"2016-07-14",DKI5 (Kebon Jeruk) Jakarta Barat,60,,10,53,73,18,73,O3,SEDANG
"2016-07-15",DKI5 (Kebon Jeruk) Jakarta Barat,47,,11,34,45,4,47,PM10,BAIK
"2016-07-16",DKI5 (Kebon Jeruk) Jakarta Barat,49,,9,36,43,5,49,PM10,BAIK
"2016-07-17",DKI5 (Kebon Jeruk) Jakarta Barat,58,,8,58,63,5,63,O3,SEDANG
"2016-07-18",DKI5 (Kebon Jeruk) Jakarta Barat,,,8,55,69,7,69,O3,SEDANG
"2016-07-19",DKI5 (Kebon Jeruk) Jakarta Barat,54,,11,56,98,21,98,O3,SEDANG
"2016-07-20",DKI5 (Kebon Jeruk) Jakarta Barat,38,,8,43,81,9,81,O3,SEDANG
"2016-07-21",DKI5 (Kebon Jeruk) Jakarta Barat,40,,9,45,83,12,83,O3,SEDANG
"2016-07-22",DKI5 (Kebon Jeruk) Jakarta Barat,48,,9,45,65,12,65,O3,SEDANG
"2016-07-23",DKI5 (Kebon Jeruk) Jakarta Barat,60,,9,58,82,12,82,O3,SEDANG
"2016-07-24",DKI5 (Kebon Jeruk) Jakarta Barat,62,,9,59,103,11,103,O3,TIDAK SEHAT
"2016-07-25",DKI5 (Kebon Jeruk) Jakarta Barat,34,,8,45,89,6,89,O3,SEDANG
"2016-07-26",DKI5 (Kebon Jeruk) Jakarta Barat,55,,10,42,106,9,106,O3,TIDAK SEHAT
"2016-07-27",DKI5 (Kebon Jeruk) Jakarta Barat,46,,10,43,110,10,110,O3,TIDAK SEHAT
"2016-07-28",DKI5 (Kebon Jeruk) Jakarta Barat,,,,,,,,,TIDAK ADA DATA
"2016-07-29",DKI5 (Kebon Jeruk) Jakarta Barat,,,,,,,,,TIDAK ADA DATA
"2016-07-30",DKI5 (Kebon Jeruk) Jakarta Barat,55,,8,51,119,9,119,O3,TIDAK SEHAT
"2016-07-31",DKI5 (Kebon Jeruk) Jakarta Barat,55,,9,36,89,8,89,O3,SEDANG
"2016-06-01",DKI5 (Kebon Jeruk) Jakarta Barat,63,,11,57,111,14,111,O3,TIDAK SEHAT
"2016-06-02",DKI5 (Kebon Jeruk) Jakarta Barat,55,,8,81,46,15,81,CO,SEDANG
"2016-06-03",DKI5 (Kebon Jeruk) Jakarta Barat,32,,8,35,101,11,101,O3,TIDAK SEHAT
"2016-06-04",DKI5 (Kebon Jeruk) Jakarta Barat,58,,10,61,85,16,85,O3,SEDANG
"2016-06-05",DKI5 (Kebon Jeruk) Jakarta Barat,74,,8,72,61,15,74,PM10,SEDANG
"2016-06-06",DKI5 (Kebon Jeruk) Jakarta Barat,78,,9,71,113,13,113,O3,TIDAK SEHAT
"2016-06-07",DKI5 (Kebon Jeruk) Jakarta Barat,63,,8,65,56,20,65,CO,SEDANG
"2016-06-08",DKI5 (Kebon Jeruk) Jakarta Barat,37,,8,38,76,10,76,O3,SEDANG
"2016-06-09",DKI5 (Kebon Jeruk) Jakarta Barat,37,,8,37,42,12,42,O3,BAIK
"2016-06-10",DKI5 (Kebon Jeruk) Jakarta Barat,63,,10,73,45,26,73,CO,SEDANG
"2016-06-11",DKI5 (Kebon Jeruk) Jakarta Barat,53,,9,49,60,9,60,O3,SEDANG
"2016-06-12",DKI5 (Kebon Jeruk) Jakarta Barat,61,,9,58,114,13,114,O3,TIDAK SEHAT
"2016-06-13",DKI5 (Kebon Jeruk) Jakarta Barat,59,,8,49,96,12,96,O3,SEDANG
"2016-06-14",DKI5 (Kebon Jeruk) Jakarta Barat,48,,9,45,85,15,85,O3,SEDANG
"2016-06-15",DKI5 (Kebon Jeruk) Jakarta Barat,16,,9,47,47,18,47,CO,BAIK
"2016-06-16",DKI5 (Kebon Jeruk) Jakarta Barat,54,,13,47,43,16,54,PM10,SEDANG
"2016-06-17",DKI5 (Kebon Jeruk) Jakarta Barat,48,,12,41,44,20,48,PM10,BAIK
"2016-06-18",DKI5 (Kebon Jeruk) Jakarta Barat,34,,8,44,24,18,44,CO,BAIK
"2016-06-19",DKI5 (Kebon Jeruk) Jakarta Barat,50,,11,59,99,11,99,O3,SEDANG
"2016-06-20",DKI5 (Kebon Jeruk) Jakarta Barat,59,,12,65,71,20,71,O3,SEDANG
"2016-06-21",DKI5 (Kebon Jeruk) Jakarta Barat,60,,10,52,125,24,125,O3,TIDAK SEHAT
"2016-06-22",DKI5 (Kebon Jeruk) Jakarta Barat,59,,9,37,124,16,124,O3,TIDAK SEHAT
"2016-06-23",DKI5 (Kebon Jeruk) Jakarta Barat,51,,9,41,72,16,72,O3,SEDANG
"2016-06-24",DKI5 (Kebon Jeruk) Jakarta Barat,31,,9,49,119,16,119,O3,TIDAK SEHAT
"2016-06-25",DKI5 (Kebon Jeruk) Jakarta Barat,,,9,65,106,19,106,O3,TIDAK SEHAT
"2016-06-26",DKI5 (Kebon Jeruk) Jakarta Barat,,,9,59,75,19,75,O3,SEDANG
"2016-06-27",DKI5 (Kebon Jeruk) Jakarta Barat,,,8,61,48,14,61,CO,SEDANG
"2016-06-28",DKI5 (Kebon Jeruk) Jakarta Barat,70,,11,51,72,7,72,O3,SEDANG
"2016-06-29",DKI5 (Kebon Jeruk) Jakarta Barat,66,,10,53,100,5,100,O3,SEDANG
"2016-06-30",DKI5 (Kebon Jeruk) Jakarta Barat,61,,8,57,67,5,67,O3,SEDANG
"2016-03-01",DKI5 (Kebon Jeruk) Jakarta Barat,22,,6,24,59,9,59,O3,SEDANG
"2016-03-02",DKI5 (Kebon Jeruk) Jakarta Barat,31,,6,32,51,9,51,O3,SEDANG
"2016-03-03",DKI5 (Kebon Jeruk) Jakarta Barat,46,,7,54,52,11,54,CO,SEDANG
"2016-03-04",DKI5 (Kebon Jeruk) Jakarta Barat,40,,14,39,54,7,54,O3,SEDANG
"2016-03-05",DKI5 (Kebon Jeruk) Jakarta Barat,48,,12,30,58,7,58,O3,SEDANG
"2016-03-06",DKI5 (Kebon Jeruk) Jakarta Barat,71,,11,43,69,11,71,PM10,SEDANG
"2016-03-07",DKI5 (Kebon Jeruk) Jakarta Barat,31,,12,31,85,18,85,O3,SEDANG
"2016-03-08",DKI5 (Kebon Jeruk) Jakarta Barat,57,,11,28,75,9,75,O3,SEDANG
"2016-03-09",DKI5 (Kebon Jeruk) Jakarta Barat,54,,11,39,93,11,93,O3,SEDANG
"2016-03-10",DKI5 (Kebon Jeruk) Jakarta Barat,52,,11,39,111,10,111,O3,TIDAK SEHAT
"2016-03-11",DKI5 (Kebon Jeruk) Jakarta Barat,55,,10,31,98,12,98,O3,SEDANG
"2016-03-12",DKI5 (Kebon Jeruk) Jakarta Barat,61,,11,36,74,12,74,O3,SEDANG
"2016-03-13",DKI5 (Kebon Jeruk) Jakarta Barat,52,,11,35,72,10,72,O3,SEDANG
"2016-03-14",DKI5 (Kebon Jeruk) Jakarta Barat,64,,10,43,67,12,67,O3,SEDANG
"2016-03-15",DKI5 (Kebon Jeruk) Jakarta Barat,66,,11,37,109,9,109,O3,TIDAK SEHAT
"2016-03-16",DKI5 (Kebon Jeruk) Jakarta Barat,55,,9,35,85,10,85,O3,SEDANG
"2016-03-17",DKI5 (Kebon Jeruk) Jakarta Barat,56,,9,30,78,8,78,O3,SEDANG
"2016-03-18",DKI5 (Kebon Jeruk) Jakarta Barat,55,,9,44,61,10,61,O3,SEDANG
"2016-03-19",DKI5 (Kebon Jeruk) Jakarta Barat,64,,,,,,64,PM10,SEDANG
"2016-03-20",DKI5 (Kebon Jeruk) Jakarta Barat,54,,,,,,54,PM10,SEDANG
"2016-03-21",DKI5 (Kebon Jeruk) Jakarta Barat,54,,11,33,63,7,63,O3,SEDANG
"2016-03-22",DKI5 (Kebon Jeruk) Jakarta Barat,76,,14,45,71,9,76,PM10,SEDANG
"2016-03-23",DKI5 (Kebon Jeruk) Jakarta Barat,39,,10,18,74,6,74,O3,SEDANG
"2016-03-24",DKI5 (Kebon Jeruk) Jakarta Barat,51,,12,18,100,12,100,O3,SEDANG
"2016-03-25",DKI5 (Kebon Jeruk) Jakarta Barat,60,,10,50,97,13,97,O3,SEDANG
"2016-03-26",DKI5 (Kebon Jeruk) Jakarta Barat,65,,9,55,78,13,78,O3,SEDANG
"2016-03-27",DKI5 (Kebon Jeruk) Jakarta Barat,63,,9,53,77,9,77,O3,SEDANG
"2016-03-28",DKI5 (Kebon Jeruk) Jakarta Barat,63,,9,38,58,9,63,PM10,SEDANG
"2016-03-29",DKI5 (Kebon Jeruk) Jakarta Barat,49,,9,30,67,9,67,O3,SEDANG
"2016-03-30",DKI5 (Kebon Jeruk) Jakarta Barat,74,,10,50,63,11,74,PM10,SEDANG
"2016-03-31",DKI5 (Kebon Jeruk) Jakarta Barat,78,,7,52,63,13,78,PM10,SEDANG
"2016-05-01",DKI5 (Kebon Jeruk) Jakarta Barat,57,,9,69,62,9,69,CO,SEDANG
"2016-05-02",DKI5 (Kebon Jeruk) Jakarta Barat,52,,9,49,66,8,66,O3,SEDANG
"2016-05-03",DKI5 (Kebon Jeruk) Jakarta Barat,59,,10,48,54,9,59,PM10,SEDANG
"2016-05-04",DKI5 (Kebon Jeruk) Jakarta Barat,57,,12,71,56,10,71,CO,SEDANG
"2016-05-05",DKI5 (Kebon Jeruk) Jakarta Barat,52,,8,52,46,9,52,PM10,SEDANG
"2016-05-06",DKI5 (Kebon Jeruk) Jakarta Barat,78,,10,78,100,14,100,O3,SEDANG
"2016-05-07",DKI5 (Kebon Jeruk) Jakarta Barat,57,,8,46,72,13,72,O3,SEDANG
"2016-05-08",DKI5 (Kebon Jeruk) Jakarta Barat,63,,8,67,81,14,81,O3,SEDANG
"2016-05-09",DKI5 (Kebon Jeruk) Jakarta Barat,59,,8,50,75,16,75,O3,SEDANG
"2016-05-10",DKI5 (Kebon Jeruk) Jakarta Barat,58,,10,46,70,14,70,O3,SEDANG
"2016-05-11",DKI5 (Kebon Jeruk) Jakarta Barat,58,,11,39,,10,58,PM10,SEDANG
"2016-05-12",DKI5 (Kebon Jeruk) Jakarta Barat,52,,9,57,74,11,74,O3,SEDANG
"2016-05-13",DKI5 (Kebon Jeruk) Jakarta Barat,41,,8,45,94,13,94,O3,SEDANG
"2016-05-14",DKI5 (Kebon Jeruk) Jakarta Barat,5,,8,39,104,8,104,O3,TIDAK SEHAT
"2016-05-15",DKI5 (Kebon Jeruk) Jakarta Barat,2,,11,46,73,7,73,O3,SEDANG
"2016-05-16",DKI5 (Kebon Jeruk) Jakarta Barat,33,,9,39,92,9,92,O3,SEDANG
"2016-05-17",DKI5 (Kebon Jeruk) Jakarta Barat,73,,9,56,82,11,82,O3,SEDANG
"2016-05-18",DKI5 (Kebon Jeruk) Jakarta Barat,62,,9,61,56,18,62,PM10,SEDANG
"2016-05-19",DKI5 (Kebon Jeruk) Jakarta Barat,60,,7,56,109,9,109,O3,TIDAK SEHAT
"2016-05-20",DKI5 (Kebon Jeruk) Jakarta Barat,62,,8,43,90,10,90,O3,SEDANG
"2016-05-21",DKI5 (Kebon Jeruk) Jakarta Barat,51,,7,37,81,14,81,O3,SEDANG
"2016-05-22",DKI5 (Kebon Jeruk) Jakarta Barat,57,,7,53,109,15,109,O3,TIDAK SEHAT
"2016-05-23",DKI5 (Kebon Jeruk) Jakarta Barat,59,,8,40,99,13,99,O3,SEDANG
"2016-05-24",DKI5 (Kebon Jeruk) Jakarta Barat,63,,9,55,91,19,91,O3,SEDANG
"2016-05-25",DKI5 (Kebon Jeruk) Jakarta Barat,44,,9,47,82,13,82,O3,SEDANG
"2016-05-26",DKI5 (Kebon Jeruk) Jakarta Barat,63,,9,56,53,16,63,PM10,SEDANG
"2016-05-27",DKI5 (Kebon Jeruk) Jakarta Barat,70,,9,55,73,17,73,O3,SEDANG
"2016-05-28",DKI5 (Kebon Jeruk) Jakarta Barat,86,,12,67,70,19,86,PM10,SEDANG
"2016-05-29",DKI5 (Kebon Jeruk) Jakarta Barat,41,,9,39,41,12,41,PM10,BAIK
"2016-05-30",DKI5 (Kebon Jeruk) Jakarta Barat,55,,13,56,79,14,79,O3,SEDANG
"2016-05-31",DKI5 (Kebon Jeruk) Jakarta Barat,53,,11,46,101,10,101,O3,TIDAK SEHAT
"2016-11-01",DKI5 (Kebon Jeruk) Jakarta Barat,30,,9,30,43,3,43,O3,BAIK
"2016-11-02",DKI5 (Kebon Jeruk) Jakarta Barat,38,,9,29,30,1,38,PM10,BAIK
"2016-11-03",DKI5 (Kebon Jeruk) Jakarta Barat,37,,10,33,40,3,40,O3,BAIK
"2016-11-04",DKI5 (Kebon Jeruk) Jakarta Barat,52,,12,37,105,5,105,O3,TIDAK SEHAT
"2016-11-05",DKI5 (Kebon Jeruk) Jakarta Barat,63,,11,37,101,6,101,O3,TIDAK SEHAT
"2016-11-06",DKI5 (Kebon Jeruk) Jakarta Barat,87,,13,65,172,6,172,O3,TIDAK SEHAT
"2016-11-07",DKI5 (Kebon Jeruk) Jakarta Barat,59,,10,46,136,6,136,O3,TIDAK SEHAT
"2016-11-11",DKI5 (Kebon Jeruk) Jakarta Barat,61,,10,41,61,4,61,PM10,SEDANG
"2016-11-11",DKI5 (Kebon Jeruk) Jakarta Barat,46,,11,44,109,4,109,O3,TIDAK SEHAT
"2016-11-10",DKI5 (Kebon Jeruk) Jakarta Barat,47,,13,36,70,4,70,O3,SEDANG
"2016-11-11",DKI5 (Kebon Jeruk) Jakarta Barat,49,,11,47,102,5,102,O3,TIDAK SEHAT
"2016-11-12",DKI5 (Kebon Jeruk) Jakarta Barat,44,,11,60,91,7,91,O3,SEDANG
"2016-11-13",DKI5 (Kebon Jeruk) Jakarta Barat,39,,9,36,49,4,49,O3,BAIK
"2016-11-14",DKI5 (Kebon Jeruk) Jakarta Barat,28,,10,51,74,4,74,O3,SEDANG
"2016-11-15",DKI5 (Kebon Jeruk) Jakarta Barat,36,,9,48,58,3,58,O3,SEDANG
"2016-11-16",DKI5 (Kebon Jeruk) Jakarta Barat,28,,10,52,55,3,55,O3,SEDANG
"2016-11-17",DKI5 (Kebon Jeruk) Jakarta Barat,49,,11,39,78,7,78,O3,SEDANG
"2016-11-18",DKI5 (Kebon Jeruk) Jakarta Barat,47,,11,43,73,8,73,O3,SEDANG
"2016-11-19",DKI5 (Kebon Jeruk) Jakarta Barat,12,,10,56,81,5,81,O3,SEDANG
"2016-11-20",DKI5 (Kebon Jeruk) Jakarta Barat,11,,9,40,63,4,63,O3,SEDANG
"2016-11-21",DKI5 (Kebon Jeruk) Jakarta Barat,27,,8,40,53,5,53,O3,SEDANG
"2016-11-22",DKI5 (Kebon Jeruk) Jakarta Barat,26,,10,42,121,4,121,O3,TIDAK SEHAT
"2016-11-23",DKI5 (Kebon Jeruk) Jakarta Barat,29,,10,31,117,4,117,O3,TIDAK SEHAT
"2016-11-24",DKI5 (Kebon Jeruk) Jakarta Barat,51,,11,59,65,4,65,O3,SEDANG
"2016-11-25",DKI5 (Kebon Jeruk) Jakarta Barat,,,9,31,32,1,32,O3,BAIK
"2016-11-26",DKI5 (Kebon Jeruk) Jakarta Barat,,,18,39,78,7,78,O3,SEDANG
"2016-11-27",DKI5 (Kebon Jeruk) Jakarta Barat,32,,11,78,78,6,78,CO,SEDANG
"2016-11-28",DKI5 (Kebon Jeruk) Jakarta Barat,39,,10,61,46,5,61,CO,SEDANG
"2016-11-29",DKI5 (Kebon Jeruk) Jakarta Barat,16,,12,32,65,3,65,O3,SEDANG
"2016-11-30",DKI5 (Kebon Jeruk) Jakarta Barat,26,,21,35,54,4,54,O3,SEDANG
"2016-10-01",DKI5 (Kebon Jeruk) Jakarta Barat,47,,12,41,41,3,47,PM10,BAIK
"2016-10-02",DKI5 (Kebon Jeruk) Jakarta Barat,26,,9,31,30,,31,CO,BAIK
"2016-10-03",DKI5 (Kebon Jeruk) Jakarta Barat,27,,10,32,137,,137,O3,TIDAK SEHAT
"2016-10-04",DKI5 (Kebon Jeruk) Jakarta Barat,59,,11,56,126,6,126,O3,TIDAK SEHAT
"2016-10-05",DKI5 (Kebon Jeruk) Jakarta Barat,57,,11,52,78,6,78,O3,SEDANG
"2016-10-06",DKI5 (Kebon Jeruk) Jakarta Barat,48,,10,42,72,4,72,O3,SEDANG
"2016-10-07",DKI5 (Kebon Jeruk) Jakarta Barat,60,,11,37,91,4,91,O3,SEDANG
"2016-10-10",DKI5 (Kebon Jeruk) Jakarta Barat,43,,10,35,69,2,69,O3,SEDANG
"2016-10-09",DKI5 (Kebon Jeruk) Jakarta Barat,43,,9,41,80,2,80,O3,SEDANG
"2016-10-10",DKI5 (Kebon Jeruk) Jakarta Barat,51,,10,46,82,6,82,O3,SEDANG
"2016-10-11",DKI5 (Kebon Jeruk) Jakarta Barat,58,,10,56,72,9,72,O3,SEDANG
"2016-10-12",DKI5 (Kebon Jeruk) Jakarta Barat,62,,10,54,39,8,62,PM10,SEDANG
"2016-10-13",DKI5 (Kebon Jeruk) Jakarta Barat,60,,13,45,63,5,63,O3,SEDANG
"2016-10-14",DKI5 (Kebon Jeruk) Jakarta Barat,57,,9,83,28,4,83,CO,SEDANG
"2016-10-15",DKI5 (Kebon Jeruk) Jakarta Barat,39,,10,32,54,3,54,O3,SEDANG
"2016-10-16",DKI5 (Kebon Jeruk) Jakarta Barat,54,,10,44,51,3,54,PM10,SEDANG
"2016-10-17",DKI5 (Kebon Jeruk) Jakarta Barat,54,,11,42,115,4,115,O3,TIDAK SEHAT
"2016-10-18",DKI5 (Kebon Jeruk) Jakarta Barat,58,,12,37,115,7,115,O3,TIDAK SEHAT
"2016-10-19",DKI5 (Kebon Jeruk) Jakarta Barat,54,,11,35,78,3,78,O3,SEDANG
"2016-10-20",DKI5 (Kebon Jeruk) Jakarta Barat,64,,10,42,95,5,95,O3,SEDANG
"2016-10-21",DKI5 (Kebon Jeruk) Jakarta Barat,70,,10,42,83,4,83,O3,SEDANG
"2016-10-22",DKI5 (Kebon Jeruk) Jakarta Barat,74,,10,53,72,5,74,PM10,SEDANG
"2016-10-23",DKI5 (Kebon Jeruk) Jakarta Barat,31,,8,33,36,4,36,O3,BAIK
"2016-10-24",DKI5 (Kebon Jeruk) Jakarta Barat,42,,9,50,145,5,145,O3,TIDAK SEHAT
"2016-10-25",DKI5 (Kebon Jeruk) Jakarta Barat,55,,10,69,56,7,69,CO,SEDANG
"2016-10-26",DKI5 (Kebon Jeruk) Jakarta Barat,31,,10,39,68,5,68,O3,SEDANG
"2016-10-27",DKI5 (Kebon Jeruk) Jakarta Barat,44,,11,42,78,5,78,O3,SEDANG
"2016-10-28",DKI5 (Kebon Jeruk) Jakarta Barat,48,,10,38,66,3,66,O3,SEDANG
"2016-10-29",DKI5 (Kebon Jeruk) Jakarta Barat,53,,10,63,32,4,63,CO,SEDANG
"2016-10-30",DKI5 (Kebon Jeruk) Jakarta Barat,46,,10,42,84,3,84,O3,SEDANG
"2016-10-31",DKI5 (Kebon Jeruk) Jakarta Barat,44,,9,31,68,2,68,O3,SEDANG
"2016-08-01",DKI5 (Kebon Jeruk) Jakarta Barat,62,,10,44,79,7,79,O3,SEDANG
"2016-08-02",DKI5 (Kebon Jeruk) Jakarta Barat,58,,9,52,139,7,139,O3,TIDAK SEHAT
"2016-08-03",DKI5 (Kebon Jeruk) Jakarta Barat,66,,10,61,94,6,94,O3,SEDANG
"2016-08-04",DKI5 (Kebon Jeruk) Jakarta Barat,57,,9,42,69,5,69,O3,SEDANG
"2016-08-05",DKI5 (Kebon Jeruk) Jakarta Barat,51,,10,39,45,5,51,PM10,SEDANG
"2016-08-06",DKI5 (Kebon Jeruk) Jakarta Barat,64,,11,60,61,6,64,PM10,SEDANG
"2016-08-07",DKI5 (Kebon Jeruk) Jakarta Barat,53,,9,43,62,7,62,O3,SEDANG
"2016-08-08",DKI5 (Kebon Jeruk) Jakarta Barat,46,,9,36,125,8,125,O3,TIDAK SEHAT
"2016-08-09",DKI5 (Kebon Jeruk) Jakarta Barat,62,,12,45,90,8,90,O3,SEDANG
"2016-08-10",DKI5 (Kebon Jeruk) Jakarta Barat,67,,11,52,73,5,73,O3,SEDANG
"2016-08-11",DKI5 (Kebon Jeruk) Jakarta Barat,55,,11,41,74,6,74,O3,SEDANG
"2016-08-12",DKI5 (Kebon Jeruk) Jakarta Barat,44,,8,35,52,3,52,O3,SEDANG
"2016-08-13",DKI5 (Kebon Jeruk) Jakarta Barat,54,,11,43,85,4,85,O3,SEDANG
"2016-08-14",DKI5 (Kebon Jeruk) Jakarta Barat,43,,12,34,79,6,79,O3,SEDANG
"2016-08-15",DKI5 (Kebon Jeruk) Jakarta Barat,34,,9,37,131,3,131,O3,TIDAK SEHAT
"2016-08-16",DKI5 (Kebon Jeruk) Jakarta Barat,65,,10,84,74,21,84,CO,SEDANG
"2016-08-17",DKI5 (Kebon Jeruk) Jakarta Barat,59,,10,44,47,5,59,PM10,SEDANG
"2016-08-18",DKI5 (Kebon Jeruk) Jakarta Barat,33,,10,35,81,3,81,O3,SEDANG
"2016-08-19",DKI5 (Kebon Jeruk) Jakarta Barat,57,,8,52,64,7,64,O3,SEDANG
"2016-08-20",DKI5 (Kebon Jeruk) Jakarta Barat,53,,8,63,64,6,64,O3,SEDANG
"2016-08-21",DKI5 (Kebon Jeruk) Jakarta Barat,25,,8,,30,2,30,O3,BAIK
"2016-08-22",DKI5 (Kebon Jeruk) Jakarta Barat,31,,12,28,49,3,49,O3,BAIK
"2016-08-23",DKI5 (Kebon Jeruk) Jakarta Barat,35,,10,31,48,1,48,O3,BAIK
"2016-08-24",DKI5 (Kebon Jeruk) Jakarta Barat,50,,11,43,48,3,50,PM10,BAIK
"2016-08-25",DKI5 (Kebon Jeruk) Jakarta Barat,45,,9,66,46,3,66,CO,SEDANG
"2016-08-26",DKI5 (Kebon Jeruk) Jakarta Barat,29,,9,35,44,2,44,O3,BAIK
"2016-08-27",DKI5 (Kebon Jeruk) Jakarta Barat,60,,12,50,90,8,90,O3,SEDANG
"2016-08-28",DKI5 (Kebon Jeruk) Jakarta Barat,54,,12,40,62,7,62,O3,SEDANG
"2016-08-29",DKI5 (Kebon Jeruk) Jakarta Barat,25,,9,38,84,4,84,O3,SEDANG
"2016-08-30",DKI5 (Kebon Jeruk) Jakarta Barat,39,,11,45,41,4,45,CO,BAIK
"2017-08-01",DKI5 (Kebon Jeruk),52,,18,34,71,18,71,O3,SEDANG
"2017-08-02",DKI5 (Kebon Jeruk),34,,19,35,57,,57,O3,SEDANG
"2017-08-03",DKI5 (Kebon Jeruk),36,,19,33,107,,107,O3,TIDAK SEHAT
"2017-08-04",DKI5 (Kebon Jeruk),52,,20,35,85,,85,O3,SEDANG
"2017-08-05",DKI5 (Kebon Jeruk),62,,21,37,69,10,69,O3,SEDANG
"2017-08-06",DKI5 (Kebon Jeruk),61,,20,39,60,8,61,PM10,SEDANG
"2017-08-07",DKI5 (Kebon Jeruk),72,,22,40,49,11,72,PM10,SEDANG
"2017-08-08",DKI5 (Kebon Jeruk),59,,22,38,89,15,89,O3,SEDANG
"2017-08-09",DKI5 (Kebon Jeruk),63,,18,39,97,9,97,O3,SEDANG
"2017-08-10",DKI5 (Kebon Jeruk),49,,17,32,73,9,73,O3,SEDANG
"2017-08-11",DKI5 (Kebon Jeruk),59,,18,31,81,9,81,O3,SEDANG
"2017-08-12",DKI5 (Kebon Jeruk),61,,22,33,63,9,63,O3,SEDANG
"2017-08-13",DKI5 (Kebon Jeruk),59,,18,28,45,7,59,PM10,SEDANG
"2017-08-14",DKI5 (Kebon Jeruk),68,,17,35,112,10,112,O3,TIDAK SEHAT
"2017-08-15",DKI5 (Kebon Jeruk),69,,19,38,108,9,108,O3,TIDAK SEHAT
"2017-08-16",DKI5 (Kebon Jeruk),57,,20,34,87,6,87,O3,SEDANG
"2017-08-17",DKI5 (Kebon Jeruk),47,,20,35,98,7,98,O3,SEDANG
"2017-08-18",DKI5 (Kebon Jeruk),54,,23,34,86,7,86,O3,SEDANG
"2017-08-19",DKI5 (Kebon Jeruk),53,,20,31,59,4,59,O3,SEDANG
"2017-08-20",DKI5 (Kebon Jeruk),47,,18,30,88,4,88,O3,SEDANG
"2017-08-21",DKI5 (Kebon Jeruk),54,,22,32,76,8,76,O3,SEDANG
"2017-08-22",DKI5 (Kebon Jeruk),61,,21,42,102,9,102,O3,TIDAK SEHAT
"2017-08-23",DKI5 (Kebon Jeruk),75,,22,42,98,10,98,O3,SEDANG
"2017-08-24",DKI5 (Kebon Jeruk),61,,19,37,60,9,61,PM10,SEDANG
"2017-08-25",DKI5 (Kebon Jeruk),47,,19,31,61,4,61,O3,SEDANG
"2017-08-26",DKI5 (Kebon Jeruk),57,,25,37,50,9,57,PM10,SEDANG
"2017-08-27",DKI5 (Kebon Jeruk),58,,21,37,42,6,58,PM10,SEDANG
"2017-08-28",DKI5 (Kebon Jeruk),59,,20,35,41,7,59,PM10,SEDANG
"2017-08-29",DKI5 (Kebon Jeruk),59,,22,36,131,8,131,O3,TIDAK SEHAT
"2017-08-30",DKI5 (Kebon Jeruk),57,,19,34,60,16,60,O3,SEDANG
"2017-08-31",DKI5 (Kebon Jeruk),54,,19,31,64,11,64,O3,SEDANG
"2017-04-01",DKI5 (Kebon Jeruk),33,,16,28,70,9,70,O3,SEDANG
"2017-04-02",DKI5 (Kebon Jeruk),42,,14,45,63,16,63,O3,SEDANG
"2017-04-03",DKI5 (Kebon Jeruk),24,,15,37,53,10,53,O3,SEDANG
"2017-04-04",DKI5 (Kebon Jeruk),30,,14,41,62,12,62,O3,SEDANG
