"tanggal","stasiun","pm10","pm25","so2","co","o3","no2","max","critical","categori"
"2019-12-29",DKI4 (Lubang Buaya),64,,38,17,61,6,64,PM10,SEDANG
"2019-12-30",DKI4 (Lubang Buaya),77,,37,26,70,4,77,PM10,SEDANG
"2019-12-31",DKI4 (Lubang Buaya),49,,37,16,52,5,52,O3,SEDANG
"2019-02-01",DKI4 (Lubang Buaya),39,,19,31,48,7,48,O3,BAIK
"2019-02-02",DKI4 (Lubang Buaya),49,,20,46,54,9,54,O3,SEDANG
"2019-02-03",DKI4 (Lubang Buaya),64,,20,34,46,6,64,PM10,SEDANG
"2019-02-04",DKI4 (Lubang Buaya),47,,19,23,37,5,47,PM10,BAIK
"2019-02-05",DKI4 (Lubang Buaya),43,,19,29,36,6,43,PM10,BAIK
"2019-02-06",DKI4 (Lubang Buaya),36,,20,17,41,6,41,O3,BAIK
"2019-02-07",DKI4 (Lubang Buaya),57,,21,24,35,7,57,PM10,SEDANG
"2019-02-08",DKI4 (Lubang Buaya),53,,23,19,79,10,79,O3,SEDANG
"2019-02-09",DKI4 (Lubang Buaya),55,,21,25,52,8,55,PM10,SEDANG
"2019-02-10",DKI4 (Lubang Buaya),,,,,,,,,TIDAK ADA DATA
"2019-02-11",DKI4 (Lubang Buaya),,,,,,,,,TIDAK ADA DATA
"2019-02-12",DKI4 (Lubang Buaya),51,,20,25,50,7,51,PM10,SEDANG
"2019-02-13",DKI4 (Lubang Buaya),63,,21,26,34,9,63,PM10,SEDANG
"2019-02-14",DKI4 (Lubang Buaya),73,,20,36,59,10,73,PM10,SEDANG
"2019-02-15",DKI4 (Lubang Buaya),54,,20,15,39,7,54,PM10,SEDANG
"2019-02-16",DKI4 (Lubang Buaya),27,,20,11,72,10,72,O3,SEDANG
"2019-02-17",DKI4 (Lubang Buaya),32,,20,20,65,12,65,O3,SEDANG
"2019-02-18",DKI4 (Lubang Buaya),47,,20,31,72,9,72,O3,SEDANG
"2019-02-19",DKI4 (Lubang Buaya),72,,23,30,78,12,78,O3,SEDANG
"2019-02-20",DKI4 (Lubang Buaya),63,,22,22,70,12,70,O3,SEDANG
"2019-02-21",DKI4 (Lubang Buaya),55,,21,25,61,8,61,O3,SEDANG
"2019-02-22",DKI4 (Lubang Buaya),56,,20,34,40,12,56,PM10,SEDANG
"2019-02-23",DKI4 (Lubang Buaya),33,,20,14,100,9,100,O3,SEDANG
"2019-02-24",DKI4 (Lubang Buaya),51,,20,27,86,8,86,O3,SEDANG
"2019-02-25",DKI4 (Lubang Buaya),54,,20,23,78,9,78,O3,SEDANG
"2019-02-26",DKI4 (Lubang Buaya),61,,22,18,52,7,61,PM10,SEDANG
"2019-02-27",DKI4 (Lubang Buaya),64,,21,17,45,7,64,PM10,SEDANG
"2019-02-28",DKI4 (Lubang Buaya),36,,21,16,27,7,36,PM10,BAIK
"2019-01-01",DKI4 (Lubang Buaya),16,,7,6,24,3,24,O3,BAIK
"2019-01-02",DKI4 (Lubang Buaya),17,,7,5,25,4,25,O3,BAIK
"2019-01-03",DKI4 (Lubang Buaya),15,,7,5,26,4,26,O3,BAIK
"2019-01-04",DKI4 (Lubang Buaya),32,,8,9,48,8,48,O3,BAIK
"2019-01-05",DKI4 (Lubang Buaya),50,,9,10,51,8,51,O3,SEDANG
"2019-01-06",DKI4 (Lubang Buaya),61,,11,22,93,11,93,O3,SEDANG
"2019-01-07",DKI4 (Lubang Buaya),70,,17,16,62,11,70,PM10,SEDANG
"2019-01-08",DKI4 (Lubang Buaya),51,,22,11,84,15,84,O3,SEDANG
"2019-01-09",DKI4 (Lubang Buaya),,,,,,,,,TIDAK ADA DATA
"2019-01-10",DKI4 (Lubang Buaya),59,,22,27,,12,59,PM10,SEDANG
"2019-01-11",DKI4 (Lubang Buaya),55,,23,28,,10,55,PM10,SEDANG
"2019-01-12",DKI4 (Lubang Buaya),57,,26,17,45,10,57,PM10,SEDANG
"2019-01-13",DKI4 (Lubang Buaya),61,,24,15,55,11,61,PM10,SEDANG
"2019-01-14",DKI4 (Lubang Buaya),54,,25,20,30,11,54,PM10,SEDANG
"2019-01-15",DKI4 (Lubang Buaya),47,,27,15,44,10,47,PM10,BAIK
"2019-01-16",DKI4 (Lubang Buaya),27,,23,8,26,5,27,PM10,BAIK
"2019-01-17",DKI4 (Lubang Buaya),33,,23,14,15,9,33,PM10,BAIK
"2019-01-18",DKI4 (Lubang Buaya),25,,23,7,18,5,25,PM10,BAIK
"2019-01-19",DKI4 (Lubang Buaya),38,,24,10,20,7,38,PM10,BAIK
"2019-01-20",DKI4 (Lubang Buaya),52,,26,32,28,11,52,PM10,SEDANG
"2019-01-21",DKI4 (Lubang Buaya),47,,24,15,37,9,47,PM10,BAIK
"2019-01-22",DKI4 (Lubang Buaya),31,,24,14,38,9,38,O3,BAIK
"2019-01-23",DKI4 (Lubang Buaya),46,,23,23,32,9,46,PM10,BAIK
"2019-01-24",DKI4 (Lubang Buaya),39,,19,19,33,10,39,PM10,BAIK
"2019-01-25",DKI4 (Lubang Buaya),26,,15,23,27,7,27,O3,BAIK
"2019-01-26",DKI4 (Lubang Buaya),43,,14,37,39,9,43,PM10,BAIK
"2019-01-27",DKI4 (Lubang Buaya),40,,13,49,33,8,49,CO,BAIK
"2019-01-28",DKI4 (Lubang Buaya),32,,20,28,28,8,32,PM10,BAIK
"2019-01-29",DKI4 (Lubang Buaya),33,,19,33,27,8,33,PM10,BAIK
"2019-01-30",DKI4 (Lubang Buaya),32,,21,21,31,9,32,PM10,BAIK
"2019-01-31",DKI4 (Lubang Buaya),24,,19,15,36,8,36,O3,BAIK
"2019-07-01",DKI4 (Lubang Buaya),64,,26,12,96,12,96,O3,SEDANG
"2019-07-02",DKI4 (Lubang Buaya),71,,26,13,88,11,88,O3,SEDANG
"2019-07-03",DKI4 (Lubang Buaya),63,,28,15,77,10,77,O3,SEDANG
"2019-07-04",DKI4 (Lubang Buaya),77,,25,14,60,9,77,PM10,SEDANG
"2019-07-05",DKI4 (Lubang Buaya),67,,26,15,75,10,75,O3,SEDANG
"2019-07-06",DKI4 (Lubang Buaya),61,,26,13,69,13,69,O3,SEDANG
"2019-07-07",DKI4 (Lubang Buaya),55,,26,6,51,6,55,PM10,SEDANG
"2019-07-08",DKI4 (Lubang Buaya),55,,27,8,72,6,72,O3,SEDANG
"2019-07-09",DKI4 (Lubang Buaya),69,,26,13,82,18,82,O3,SEDANG
"2019-07-10",DKI4 (Lubang Buaya),64,,31,11,85,15,85,O3,SEDANG
"2019-07-11",DKI4 (Lubang Buaya),71,,28,16,52,12,71,PM10,SEDANG
"2019-07-12",DKI4 (Lubang Buaya),67,,28,17,60,13,67,PM10,SEDANG
"2019-07-13",DKI4 (Lubang Buaya),57,,27,11,163,9,163,O3,TIDAK SEHAT
"2019-07-14",DKI4 (Lubang Buaya),80,,29,16,160,9,160,O3,TIDAK SEHAT
"2019-07-15",DKI4 (Lubang Buaya),65,,26,13,62,9,65,PM10,SEDANG
"2019-07-16",DKI4 (Lubang Buaya),76,,27,16,92,12,92,O3,SEDANG
"2019-07-17",DKI4 (Lubang Buaya),59,,27,11,91,12,91,O3,SEDANG
"2019-07-18",DKI4 (Lubang Buaya),64,,27,15,69,9,69,O3,SEDANG
"2019-07-19",DKI4 (Lubang Buaya),63,,28,16,46,12,63,PM10,SEDANG
"2019-07-20",DKI4 (Lubang Buaya),64,,27,13,78,9,78,O3,SEDANG
"2019-07-21",DKI4 (Lubang Buaya),60,,27,10,86,5,86,O3,SEDANG
"2019-07-22",DKI4 (Lubang Buaya),61,,25,14,104,7,104,O3,TIDAK SEHAT
"2019-07-23",DKI4 (Lubang Buaya),83,,28,20,77,12,83,PM10,SEDANG
"2019-07-24",DKI4 (Lubang Buaya),72,,28,12,,8,72,PM10,SEDANG
"2019-07-25",DKI4 (Lubang Buaya),69,,28,17,,10,69,PM10,SEDANG
"2019-07-26",DKI4 (Lubang Buaya),69,,28,9,65,10,69,PM10,SEDANG
"2019-07-27",DKI4 (Lubang Buaya),66,,27,9,79,8,79,O3,SEDANG
"2019-07-28",DKI4 (Lubang Buaya),90,,27,14,115,9,115,O3,TIDAK SEHAT
"2019-07-29",DKI4 (Lubang Buaya),74,,27,13,100,10,100,O3,SEDANG
"2019-07-30",DKI4 (Lubang Buaya),83,,27,23,75,10,83,PM10,SEDANG
"2019-07-31",DKI4 (Lubang Buaya),68,,28,13,77,10,77,O3,SEDANG
"2019-06-01",DKI4 (Lubang Buaya),53,,23,13,71,7,71,O3,SEDANG
"2019-06-02",DKI4 (Lubang Buaya),56,,23,15,82,7,82,O3,SEDANG
"2019-06-03",DKI4 (Lubang Buaya),53,,23,17,69,8,69,O3,SEDANG
"2019-06-04",DKI4 (Lubang Buaya),71,,24,19,71,10,71,PM10,SEDANG
"2019-06-05",DKI4 (Lubang Buaya),82,,25,26,56,12,82,PM10,SEDANG
"2019-06-06",DKI4 (Lubang Buaya),51,,23,7,55,5,55,O3,SEDANG
"2019-06-07",DKI4 (Lubang Buaya),45,,24,6,54,5,54,O3,SEDANG
"2019-06-08",DKI4 (Lubang Buaya),50,,22,9,65,9,65,O3,SEDANG
"2019-06-09",DKI4 (Lubang Buaya),48,,23,14,85,11,85,O3,SEDANG
"2019-06-10",DKI4 (Lubang Buaya),57,,23,15,68,9,68,O3,SEDANG
"2019-06-11",DKI4 (Lubang Buaya),56,,24,19,104,10,104,O3,TIDAK SEHAT
"2019-06-12",DKI4 (Lubang Buaya),57,,24,18,89,11,89,O3,SEDANG
"2019-06-13",DKI4 (Lubang Buaya),79,,24,23,148,12,148,O3,TIDAK SEHAT
"2019-06-14",DKI4 (Lubang Buaya),73,,25,18,71,9,73,PM10,SEDANG
"2019-06-15",DKI4 (Lubang Buaya),52,,24,18,90,11,90,O3,SEDANG
"2019-06-16",DKI4 (Lubang Buaya),61,,24,15,91,7,91,O3,SEDANG
"2019-06-17",DKI4 (Lubang Buaya),75,,25,17,72,11,75,PM10,SEDANG
"2019-06-18",DKI4 (Lubang Buaya),62,,27,9,59,11,62,PM10,SEDANG
"2019-06-19",DKI4 (Lubang Buaya),70,,26,19,89,12,89,O3,SEDANG
"2019-06-20",DKI4 (Lubang Buaya),84,,25,27,88,12,88,O3,SEDANG
"2019-06-21",DKI4 (Lubang Buaya),75,,27,13,97,11,97,O3,SEDANG
"2019-06-22",DKI4 (Lubang Buaya),74,,28,18,133,10,133,O3,TIDAK SEHAT
"2019-06-23",DKI4 (Lubang Buaya),69,,26,18,81,12,81,O3,SEDANG
"2019-06-24",DKI4 (Lubang Buaya),72,,27,17,90,8,90,O3,SEDANG
"2019-06-25",DKI4 (Lubang Buaya),84,,26,20,82,14,84,PM10,SEDANG
"2019-06-26",DKI4 (Lubang Buaya),73,,27,19,67,11,73,PM10,SEDANG
"2019-06-27",DKI4 (Lubang Buaya),65,,26,25,116,17,116,O3,TIDAK SEHAT
"2019-06-28",DKI4 (Lubang Buaya),69,,29,17,82,17,82,O3,SEDANG
"2019-06-29",DKI4 (Lubang Buaya),62,,29,14,85,9,85,O3,SEDANG
"2019-06-30",DKI4 (Lubang Buaya),64,,27,15,83,8,83,O3,SEDANG
"2019-03-01",DKI4 (Lubang Buaya),,,,,,,,,TIDAK ADA DATA
"2019-03-02",DKI4 (Lubang Buaya),34,,20,18,48,8,48,O3,BAIK
"2019-03-03",DKI4 (Lubang Buaya),35,,20,12,74,8,74,O3,SEDANG
"2019-03-04",DKI4 (Lubang Buaya),45,,21,26,73,9,73,O3,SEDANG
"2019-03-05",DKI4 (Lubang Buaya),33,,20,17,73,9,73,O3,SEDANG
"2019-03-06",DKI4 (Lubang Buaya),34,,21,23,42,12,42,O3,BAIK
"2019-03-07",DKI4 (Lubang Buaya),45,,21,23,79,9,79,O3,SEDANG
"2019-03-08",DKI4 (Lubang Buaya),76,,22,40,75,13,76,PM10,SEDANG
"2019-03-09",DKI4 (Lubang Buaya),63,,22,24,100,12,100,O3,SEDANG
"2019-03-10",DKI4 (Lubang Buaya),50,,21,23,49,15,50,PM10,BAIK
"2019-03-11",DKI4 (Lubang Buaya),52,,21,19,30,8,52,PM10,SEDANG
"2019-03-12",DKI4 (Lubang Buaya),32,,20,13,26,9,32,PM10,BAIK
"2019-03-13",DKI4 (Lubang Buaya),49,,21,17,66,8,66,O3,SEDANG
"2019-03-14",DKI4 (Lubang Buaya),58,,22,35,92,11,92,O3,SEDANG
"2019-03-15",DKI4 (Lubang Buaya),68,,23,22,77,12,77,O3,SEDANG
"2019-03-16",DKI4 (Lubang Buaya),56,,20,19,46,8,56,PM10,SEDANG
"2019-03-17",DKI4 (Lubang Buaya),33,,21,13,29,5,33,PM10,BAIK
"2019-03-18",DKI4 (Lubang Buaya),35,,21,13,34,5,35,PM10,BAIK
"2019-03-19",DKI4 (Lubang Buaya),,,20,17,13,6,20,SO2,BAIK
"2019-03-20",DKI4 (Lubang Buaya),38,,20,9,37,3,38,PM10,BAIK
"2019-03-21",DKI4 (Lubang Buaya),50,,21,21,32,7,50,PM10,BAIK
"2019-03-22",DKI4 (Lubang Buaya),32,,20,24,38,4,38,O3,BAIK
"2019-03-23",DKI4 (Lubang Buaya),25,,20,8,25,3,25,PM10,BAIK
"2019-03-24",DKI4 (Lubang Buaya),31,,20,5,20,2,31,PM10,BAIK
"2019-03-25",DKI4 (Lubang Buaya),34,,20,11,30,7,34,PM10,BAIK
"2019-03-26",DKI4 (Lubang Buaya),63,,21,36,60,10,63,PM10,SEDANG
"2019-03-27",DKI4 (Lubang Buaya),57,,22,17,83,10,83,O3,SEDANG
"2019-03-28",DKI4 (Lubang Buaya),40,,21,17,61,15,61,O3,SEDANG
"2019-03-29",DKI4 (Lubang Buaya),62,,24,10,63,9,63,O3,SEDANG
"2019-03-30",DKI4 (Lubang Buaya),51,,24,,77,9,77,O3,SEDANG
"2019-03-31",DKI4 (Lubang Buaya),62,,23,24,83,9,83,O3,SEDANG
"2019-05-01",DKI4 (Lubang Buaya),41,,21,26,,9,41,PM10,BAIK
"2019-05-02",DKI4 (Lubang Buaya),,,,,,,,,TIDAK ADA DATA
"2019-05-03",DKI4 (Lubang Buaya),50,,26,13,90,7,90,O3,SEDANG
"2019-05-04",DKI4 (Lubang Buaya),57,,22,21,,6,57,PM10,SEDANG
"2019-05-05",DKI4 (Lubang Buaya),47,,22,25,70,8,70,O3,SEDANG
"2019-05-06",DKI4 (Lubang Buaya),,,,11,,,11,CO,BAIK
"2019-05-07",DKI4 (Lubang Buaya),,,,,,,,,TIDAK ADA DATA
"2019-05-08",DKI4 (Lubang Buaya),77,,23,52,72,13,77,PM10,SEDANG
"2019-05-09",DKI4 (Lubang Buaya),65,,23,32,68,16,68,O3,SEDANG
"2019-05-10",DKI4 (Lubang Buaya),52,,22,16,61,11,61,O3,SEDANG
"2019-05-11",DKI4 (Lubang Buaya),48,,21,21,,7,48,PM10,BAIK
"2019-05-12",DKI4 (Lubang Buaya),69,,22,16,76,6,76,O3,SEDANG
"2019-05-13",DKI4 (Lubang Buaya),57,,22,33,76,11,76,O3,SEDANG
"2019-05-14",DKI4 (Lubang Buaya),78,,23,22,55,10,78,PM10,SEDANG
"2019-05-15",DKI4 (Lubang Buaya),68,,24,15,59,8,68,PM10,SEDANG
"2019-05-16",DKI4 (Lubang Buaya),55,,22,22,88,15,88,O3,SEDANG
"2019-05-17",DKI4 (Lubang Buaya),56,,23,16,90,11,90,O3,SEDANG
"2019-05-18",DKI4 (Lubang Buaya),67,,25,23,83,10,83,O3,SEDANG
"2019-05-19",DKI4 (Lubang Buaya),86,,24,24,74,10,86,PM10,SEDANG
"2019-05-20",DKI4 (Lubang Buaya),82,,24,14,65,9,82,PM10,SEDANG
"2019-05-21",DKI4 (Lubang Buaya),79,,22,19,71,9,79,PM10,SEDANG
"2019-05-22",DKI4 (Lubang Buaya),67,,25,15,60,10,67,PM10,SEDANG
"2019-05-23",DKI4 (Lubang Buaya),67,,23,17,56,9,67,PM10,SEDANG
"2019-05-24",DKI4 (Lubang Buaya),64,,26,16,40,11,64,PM10,SEDANG
"2019-05-25",DKI4 (Lubang Buaya),74,,25,23,59,8,74,PM10,SEDANG
"2019-05-26",DKI4 (Lubang Buaya),78,,24,20,58,8,78,PM10,SEDANG
"2019-05-27",DKI4 (Lubang Buaya),86,,24,20,67,9,86,PM10,SEDANG
"2019-05-28",DKI4 (Lubang Buaya),62,,25,12,49,9,62,PM10,SEDANG
"2019-05-29",DKI4 (Lubang Buaya),56,,25,13,60,9,60,O3,SEDANG
"2019-05-30",DKI4 (Lubang Buaya),53,,23,16,59,9,59,O3,SEDANG
"2019-05-31",DKI4 (Lubang Buaya),60,,23,16,62,7,62,O3,SEDANG
"2019-11-01",DKI4 (Lubang Buaya),48,,34,6,82,11,82,O3,SEDANG
"2019-11-02",DKI4 (Lubang Buaya),35,,32,17,54,11,54,O3,SEDANG
"2019-11-03",DKI4 (Lubang Buaya),47,,34,9,78,6,78,O3,SEDANG
"2019-11-04",DKI4 (Lubang Buaya),44,,34,9,93,8,93,O3,SEDANG
"2019-11-05",DKI4 (Lubang Buaya),56,,34,7,123,11,123,O3,TIDAK SEHAT
"2019-11-06",DKI4 (Lubang Buaya),56,,33,17,155,11,155,O3,TIDAK SEHAT
"2019-11-07",DKI4 (Lubang Buaya),60,,35,22,124,7,124,O3,TIDAK SEHAT
"2019-11-08",DKI4 (Lubang Buaya),72,,35,17,150,11,150,O3,TIDAK SEHAT
"2019-11-09",DKI4 (Lubang Buaya),67,,38,10,153,6,153,O3,TIDAK SEHAT
"2019-11-10",DKI4 (Lubang Buaya),70,,35,14,132,7,132,O3,TIDAK SEHAT
"2019-11-11",DKI4 (Lubang Buaya),65,,36,10,162,7,162,O3,TIDAK SEHAT
"2019-11-12",DKI4 (Lubang Buaya),,,,,,,,,TIDAK ADA DATA
"2019-11-13",DKI4 (Lubang Buaya),80,,35,29,75,14,80,PM10,SEDANG
"2019-11-14",DKI4 (Lubang Buaya),66,,34,32,60,6,66,PM10,SEDANG
"2019-11-15",DKI4 (Lubang Buaya),65,,37,19,94,6,94,O3,SEDANG
"2019-11-16",DKI4 (Lubang Buaya),56,,36,11,78,8,78,O3,SEDANG
"2019-11-17",DKI4 (Lubang Buaya),63,,35,13,100,7,100,O3,SEDANG
"2019-11-18",DKI4 (Lubang Buaya),36,,35,10,71,6,71,O3,SEDANG
"2019-11-19",DKI4 (Lubang Buaya),55,,35,8,56,4,56,O3,SEDANG
"2019-11-20",DKI4 (Lubang Buaya),,,,,,,,,TIDAK ADA DATA
"2019-11-21",DKI4 (Lubang Buaya),55,,36,6,89,4,89,O3,SEDANG
"2019-11-22",DKI4 (Lubang Buaya),52,,35,18,88,9,88,O3,SEDANG
"2019-11-23",DKI4 (Lubang Buaya),53,,36,14,100,11,100,O3,SEDANG
"2019-11-24",DKI4 (Lubang Buaya),59,,37,23,90,11,90,O3,SEDANG
"2019-11-25",DKI4 (Lubang Buaya),57,,36,14,93,7,93,O3,SEDANG
"2019-11-26",DKI4 (Lubang Buaya),67,,35,21,70,7,70,O3,SEDANG
"2019-11-27",DKI4 (Lubang Buaya),59,,34,38,53,10,59,PM10,SEDANG
"2019-11-28",DKI4 (Lubang Buaya),67,,36,26,89,9,89,O3,SEDANG
"2019-11-29",DKI4 (Lubang Buaya),53,,35,14,124,7,124,O3,TIDAK SEHAT
"2019-11-30",DKI4 (Lubang Buaya),,,34,16,111,8,111,O3,TIDAK SEHAT
"2019-10-01",DKI4 (Lubang Buaya),134,,33,17,103,10,134,PM10,TIDAK SEHAT
"2019-10-02",DKI4 (Lubang Buaya),77,,34,8,115,9,115,O3,TIDAK SEHAT
"2019-10-03",DKI4 (Lubang Buaya),77,,31,8,78,8,78,O3,SEDANG
"2019-10-04",DKI4 (Lubang Buaya),71,,33,11,63,8,71,PM10,SEDANG
"2019-10-05",DKI4 (Lubang Buaya),73,,33,7,63,9,73,PM10,SEDANG
"2019-10-06",DKI4 (Lubang Buaya),56,,31,,83,5,83,O3,SEDANG
"2019-10-07",DKI4 (Lubang Buaya),67,,33,8,76,9,76,O3,SEDANG
"2019-10-08",DKI4 (Lubang Buaya),90,,34,9,84,10,90,PM10,SEDANG
"2019-10-09",DKI4 (Lubang Buaya),61,,31,,93,8,93,O3,SEDANG
"2019-10-10",DKI4 (Lubang Buaya),63,,32,9,94,9,94,O3,SEDANG
"2019-10-11",DKI4 (Lubang Buaya),71,,33,7,84,11,84,O3,SEDANG
"2019-10-12",DKI4 (Lubang Buaya),71,,33,,108,7,108,O3,TIDAK SEHAT
"2019-10-13",DKI4 (Lubang Buaya),63,,33,,96,9,96,O3,SEDANG
"2019-10-14",DKI4 (Lubang Buaya),79,,34,8,84,12,84,O3,SEDANG
"2019-10-15",DKI4 (Lubang Buaya),,,32,,,,32,SO2,BAIK
"2019-10-16",DKI4 (Lubang Buaya),70,,31,20,119,9,119,O3,TIDAK SEHAT
"2019-10-17",DKI4 (Lubang Buaya),58,,31,13,119,8,119,O3,TIDAK SEHAT
"2019-10-18",DKI4 (Lubang Buaya),60,,33,11,99,9,99,O3,SEDANG
"2019-10-19",DKI4 (Lubang Buaya),75,,32,14,62,9,75,PM10,SEDANG
"2019-10-20",DKI4 (Lubang Buaya),71,,32,24,89,6,89,O3,SEDANG
"2019-10-21",DKI4 (Lubang Buaya),67,,33,12,65,6,67,PM10,SEDANG
"2019-10-22",DKI4 (Lubang Buaya),61,,33,15,70,8,70,O3,SEDANG
"2019-10-23",DKI4 (Lubang Buaya),65,,33,20,88,9,88,O3,SEDANG
"2019-10-24",DKI4 (Lubang Buaya),73,,34,16,118,7,118,O3,TIDAK SEHAT
"2019-10-25",DKI4 (Lubang Buaya),65,,33,11,172,7,172,O3,TIDAK SEHAT
"2019-10-26",DKI4 (Lubang Buaya),61,,34,10,122,6,122,O3,TIDAK SEHAT
"2019-10-27",DKI4 (Lubang Buaya),76,,34,27,77,8,77,O3,SEDANG
"2019-10-28",DKI4 (Lubang Buaya),,,,,,,,,TIDAK ADA DATA
"2019-10-29",DKI4 (Lubang Buaya),85,,34,27,65,9,85,PM10,SEDANG
"2019-10-30",DKI4 (Lubang Buaya),58,,34,11,95,10,95,O3,SEDANG
"2019-10-31",DKI4 (Lubang Buaya),68,,35,16,82,14,82,O3,SEDANG
"2019-09-01",DKI4 (Lubang Buaya),,,,,,,,,TIDAK ADA DATA
"2019-09-02",DKI4 (Lubang Buaya),,,,,,,,,TIDAK ADA DATA
"2019-09-03",DKI4 (Lubang Buaya),67,,31,7,97,7,97,O3,SEDANG
"2019-09-04",DKI4 (Lubang Buaya),78,,30,11,110,6,110,O3,TIDAK SEHAT
"2019-09-05",DKI4 (Lubang Buaya),66,,30,9,107,7,107,O3,TIDAK SEHAT
"2019-09-06",DKI4 (Lubang Buaya),69,,30,12,93,13,93,O3,SEDANG
"2019-09-07",DKI4 (Lubang Buaya),71,,30,12,75,8,75,O3,SEDANG
"2019-09-08",DKI4 (Lubang Buaya),62,,31,8,70,7,70,O3,SEDANG
"2019-09-09",DKI4 (Lubang Buaya),67,,29,11,93,7,93,O3,SEDANG
"2019-09-10",DKI4 (Lubang Buaya),70,,30,7,70,6,70,PM10,SEDANG
"2019-09-11",DKI4 (Lubang Buaya),70,,32,17,91,10,91,O3,SEDANG
"2019-09-12",DKI4 (Lubang Buaya),74,,30,18,129,10,129,O3,TIDAK SEHAT
"2019-09-13",DKI4 (Lubang Buaya),84,,33,19,100,11,100,O3,SEDANG
"2019-09-14",DKI4 (Lubang Buaya),66,,32,14,108,9,108,O3,TIDAK SEHAT
"2019-09-15",DKI4 (Lubang Buaya),65,,31,8,70,9,70,O3,SEDANG
"2019-09-16",DKI4 (Lubang Buaya),61,,30,6,53,5,61,PM10,SEDANG
"2019-09-17",DKI4 (Lubang Buaya),66,,32,5,63,6,66,PM10,SEDANG
"2019-09-18",DKI4 (Lubang Buaya),63,,32,6,119,6,119,O3,TIDAK SEHAT
"2019-09-19",DKI4 (Lubang Buaya),63,,32,7,76,6,76,O3,SEDANG
"2019-09-20",DKI4 (Lubang Buaya),59,,31,6,71,6,71,O3,SEDANG
"2019-09-21",DKI4 (Lubang Buaya),57,,34,6,135,5,135,O3,TIDAK SEHAT
"2019-09-22",DKI4 (Lubang Buaya),67,,32,9,117,7,117,O3,TIDAK SEHAT
"2019-09-23",DKI4 (Lubang Buaya),68,,33,9,69,8,69,O3,SEDANG
"2019-09-24",DKI4 (Lubang Buaya),66,,32,7,70,6,70,O3,SEDANG
"2019-09-25",DKI4 (Lubang Buaya),,,,,,,,,TIDAK ADA DATA
"2019-09-26",DKI4 (Lubang Buaya),64,,31,7,68,7,68,O3,SEDANG
"2019-09-27",DKI4 (Lubang Buaya),62,,31,8,80,8,80,O3,SEDANG
"2019-09-28",DKI4 (Lubang Buaya),63,,33,6,82,7,82,O3,SEDANG
"2019-09-29",DKI4 (Lubang Buaya),75,,31,19,78,8,78,O3,SEDANG
"2019-09-30",DKI4 (Lubang Buaya),66,,31,9,76,8,76,O3,SEDANG
"2020-08-01",DKI4 (Lubang Buaya),,,,,,,,,TIDAK ADA DATA
"2020-08-02",DKI4 (Lubang Buaya),91,,27,26,90,7,91,PM10,SEDANG
"2020-08-03",DKI4 (Lubang Buaya),95,,26,18,84,8,95,PM10,SEDANG
"2020-08-04",DKI4 (Lubang Buaya),73,,27,7,69,5,73,PM10,SEDANG
"2020-08-05",DKI4 (Lubang Buaya),86,,26,13,81,5,86,PM10,SEDANG
"2020-08-06",DKI4 (Lubang Buaya),88,,27,13,72,5,88,PM10,SEDANG
"2020-08-07",DKI4 (Lubang Buaya),81,,26,11,97,4,97,O3,SEDANG
"2020-08-08",DKI4 (Lubang Buaya),79,,28,9,70,3,79,PM10,SEDANG
"2020-08-09",DKI4 (Lubang Buaya),74,,25,8,66,2,74,PM10,SEDANG
"2020-08-10",DKI4 (Lubang Buaya),81,,25,10,62,3,81,PM10,SEDANG
"2020-08-11",DKI4 (Lubang Buaya),96,,26,11,47,4,96,PM10,SEDANG
"2020-08-12",DKI4 (Lubang Buaya),93,,25,37,52,6,93,PM10,SEDANG
"2020-08-13",DKI4 (Lubang Buaya),81,,24,16,37,4,81,PM10,SEDANG
"2020-08-14",DKI4 (Lubang Buaya),,,15,14,36,8,36,O3,BAIK
"2020-08-15",DKI4 (Lubang Buaya),,,23,21,35,9,35,O3,BAIK
"2020-08-16",DKI4 (Lubang Buaya),,,24,11,54,8,54,O3,SEDANG
"2020-08-17",DKI4 (Lubang Buaya),,,22,17,50,7,50,O3,BAIK
"2020-08-18",DKI4 (Lubang Buaya),75,,23,17,64,10,75,PM10,SEDANG
"2020-08-19",DKI4 (Lubang Buaya),80,,32,20,75,11,80,PM10,SEDANG
"2020-08-20",DKI4 (Lubang Buaya),62,,30,6,46,6,62,PM10,SEDANG
"2020-08-21",DKI4 (Lubang Buaya),71,,32,5,44,7,71,PM10,SEDANG
"2020-08-22",DKI4 (Lubang Buaya),84,,31,13,49,10,84,PM10,SEDANG
"2020-08-23",DKI4 (Lubang Buaya),72,,32,17,64,10,72,PM10,SEDANG
"2020-08-24",DKI4 (Lubang Buaya),79,,31,15,45,9,79,PM10,SEDANG
"2020-08-25",DKI4 (Lubang Buaya),74,,33,11,48,10,74,PM10,SEDANG
"2020-08-26",DKI4 (Lubang Buaya),57,,31,7,57,7,57,PM10,SEDANG
"2020-08-27",DKI4 (Lubang Buaya),55,,31,6,64,6,64,O3,SEDANG
"2020-08-28",DKI4 (Lubang Buaya),84,,33,14,56,10,84,PM10,SEDANG
"2020-08-29",DKI4 (Lubang Buaya),70,,33,6,59,7,70,PM10,SEDANG
"2020-08-30",DKI4 (Lubang Buaya),74,,33,11,66,8,74,PM10,SEDANG
